profit_rank,crop,predicted_yield,modal_price,expected_revenue,cost_per_hectare,net_profit
23,Black pepper,40.02799912789997,67100.0,2685878.741482088,70000.0,2615878.741482088
24,Black pepper,33.48388393234998,80000.0,2678710.7145879986,70000.0,2608710.7145879986
25,Black pepper,40.02799912789997,66500.0,2661861.942005348,70000.0,2591861.942005348
26,Black pepper,40.02799912789997,66000.0,2641847.942441398,70000.0,2571847.942441398
27,Black pepper,30.636071790099976,80000.0,2450885.743207998,70000.0,2380885.743207998
28,Black pepper,57.995652086549946,39800.0,2308226.953044688,70000.0,2238226.953044688
29,Black pepper,33.48388393234998,68000.0,2276904.107399799,70000.0,2206904.107399799
30,Black pepper,33.48388393234998,67100.0,2246768.611860684,70000.0,2176768.611860684
31,Black pepper,33.48388393234998,66500.0,2226678.2815012736,70000.0,2156678.2815012736
32,Black pepper,33.48388393234998,66000.0,2209936.339535099,70000.0,2139936.339535099
33,Black pepper,30.636071790099976,68000.0,2083252.8817267984,70000.0,2013252.8817267984
34,Black pepper,30.636071790099976,67100.0,2055680.4171157083,70000.0,1985680.4171157083
35,Black pepper,30.636071790099976,66500.0,2037298.7740416485,70000.0,1967298.7740416485
36,Black pepper,30.636071790099976,66000.0,2021980.7381465985,70000.0,1951980.7381465985
37,Black pepper,44.80074741735,39800.0,1783069.74721053,70000.0,1713069.74721053
38,Black pepper,44.31594018364997,39800.0,1763774.419309269,70000.0,1693774.419309269
39,Black pepper,41.143879946900014,39800.0,1637526.4218866206,70000.0,1567526.4218866206
40,Black pepper,40.02799912789997,39800.0,1593114.3652904187,70000.0,1523114.3652904187
41,Black pepper,33.48388393234998,39800.0,1332658.5805075292,70000.0,1262658.5805075292
42,Coffee,58.36773407279998,21100.0,1231559.1889360796,60000.0,1171559.1889360796
43,Coffee,58.36773407279998,21100.0,1231559.1889360796,60000.0,1171559.1889360796
44,Black pepper,30.636071790099976,39800.0,1219315.657245979,70000.0,1149315.657245979
45,Coffee,52.741382861549965,21100.0,1112843.1783787042,60000.0,1052843.1783787042
46,Coffee,52.741382861549965,21100.0,1112843.1783787042,60000.0,1052843.1783787042
47,Coffee,52.50789919780001,21100.0,1107916.6730735805,60000.0,1047916.6730735805
48,Coffee,52.50789919780001,21100.0,1107916.6730735805,60000.0,1047916.6730735805
49,Coconut,46.94847371005014,23000.0,1079814.8953311532,45000.0,1034814.8953311532
50,Coconut,46.947117460000136,23000.0,1079783.7015800031,45000.0,1034783.7015800031
51,Coconut,46.947117460000136,23000.0,1079783.7015800031,45000.0,1034783.7015800031
52,Coconut,46.71582465929994,23000.0,1074463.9671638983,45000.0,1029463.9671638983
53,Coconut,46.02966645985,23000.0,1058682.32857655,45000.0,1013682.3285765499
54,Rubber,59.09484059749994,17500.0,1034159.710456249,55000.0,979159.710456249
55,Rubber,59.09484059749994,17500.0,1034159.710456249,55000.0,979159.710456249
56,Coconut,44.52657624894999,23000.0,1024111.25372585,45000.0,979111.25372585
57,Coconut,42.6627235234001,23000.0,981242.6410382024,45000.0,936242.6410382024
58,Coconut,42.5653343363001,23000.0,979002.6897349022,45000.0,934002.6897349022
59,Coconut,41.83316795805009,23000.0,962162.863035152,45000.0,917162.863035152
60,Coffee,45.65560226074994,21100.0,963333.2077018236,60000.0,903333.2077018236
61,Coffee,45.65560226074994,21100.0,963333.2077018236,60000.0,903333.2077018236
62,Coffee,44.50644115429999,21100.0,939085.90835573,60000.0,879085.90835573
63,Coffee,44.50644115429999,21100.0,939085.90835573,60000.0,879085.90835573
64,Coffee,43.590294236949966,21100.0,919755.2083996442,60000.0,859755.2083996442
65,Coffee,43.590294236949966,21100.0,919755.2083996442,60000.0,859755.2083996442
66,Coffee,43.152381958150045,21100.0,910515.259316966,60000.0,850515.259316966
67,Coffee,43.152381958150045,21100.0,910515.259316966,60000.0,850515.259316966
68,Coffee,40.665123672300005,21100.0,858034.1094855301,60000.0,798034.1094855301
69,Coffee,40.665123672300005,21100.0,858034.1094855301,60000.0,798034.1094855301
70,Coffee,39.93139239279997,21100.0,842552.3794880793,60000.0,782552.3794880793
71,Coffee,39.93139239279997,21100.0,842552.3794880793,60000.0,782552.3794880793
72,Rubber,47.18258333645006,17500.0,825695.208387876,55000.0,770695.208387876
73,Rubber,47.18258333645006,17500.0,825695.208387876,55000.0,770695.208387876
74,Rubber,46.949516979350136,17500.0,821616.5471386274,55000.0,766616.5471386274
75,Rubber,46.949516979350136,17500.0,821616.5471386274,55000.0,766616.5471386274
76,Rubber,46.949516979350136,17500.0,821616.5471386274,55000.0,766616.5471386274
77,Rubber,46.949516979350136,17500.0,821616.5471386274,55000.0,766616.5471386274
78,Coffee,38.05455096364999,21100.0,802951.0253330148,60000.0,742951.0253330148
79,Coffee,38.05455096364999,21100.0,802951.0253330148,60000.0,742951.0253330148
80,Coffee,33.364951236299994,21100.0,704000.4710859299,60000.0,644000.4710859299
81,Coffee,33.364951236299994,21100.0,704000.4710859299,60000.0,644000.4710859299
82,Coffee,32.831997127000044,21100.0,692755.1393797009,60000.0,632755.1393797009
83,Coffee,32.831997127000044,21100.0,692755.1393797009,60000.0,632755.1393797009
84,Coffee,31.771722559950007,21100.0,670383.3460149452,60000.0,610383.3460149452
85,Coffee,31.771722559950007,21100.0,670383.3460149452,60000.0,610383.3460149452
86,Coffee,31.7603509251,21100.0,670143.40451961,60000.0,610143.40451961
87,Coffee,31.7603509251,21100.0,670143.40451961,60000.0,610143.40451961
88,Rubber,37.00011870339997,17500.0,647502.0773094995,55000.0,592502.0773094995
89,Rubber,37.00011870339997,17500.0,647502.0773094995,55000.0,592502.0773094995
90,Coffee,30.457411926099947,21100.0,642651.3916407089,60000.0,582651.3916407089
91,Coffee,30.457411926099947,21100.0,642651.3916407089,60000.0,582651.3916407089
92,Rubber,35.73682393894996,17500.0,625394.4189316243,55000.0,570394.4189316243
93,Rubber,35.73682393894996,17500.0,625394.4189316243,55000.0,570394.4189316243
94,Groundnut,52.69913045700003,10519.0,554342.1532771833,42000.0,512342.1532771833
95,Turmeric,49.93910942105006,11000.0,549330.2036315507,42000.0,507330.20363155066
96,Rubber,32.09889180565,17500.0,561730.606598875,55000.0,506730.606598875
97,Rubber,32.09889180565,17500.0,561730.606598875,55000.0,506730.606598875
98,Turmeric,48.59250960065004,11000.0,534517.6056071505,42000.0,492517.6056071505
99,Rubber,31.188743688399963,17500.0,545803.0145469994,55000.0,490803.01454699936
100,Rubber,31.188743688399963,17500.0,545803.0145469994,55000.0,490803.01454699936
101,Groundnut,52.69913045700003,9800.0,516451.47847860033,42000.0,474451.47847860033
102,Turmeric,46.91540207355008,11000.0,516069.4228090508,42000.0,474069.4228090508
103,Turmeric,46.67018163050008,11000.0,513371.9979355009,42000.0,471371.9979355009
104,Groundnut,52.69913045700003,9500.0,500641.7393415003,42000.0,458641.7393415003
105,Turmeric,45.29317051409998,11000.0,498224.87565509975,42000.0,456224.87565509975
106,Groundnut,52.69913045700003,9375.0,494054.3480343753,42000.0,452054.3480343753
107,Rice,50.78666138265004,9500.0,482473.28313517536,35000.0,447473.28313517536
108,Rice,50.59370873045,9500.0,480640.232939275,35000.0,445640.232939275
109,Rice,50.55072603615002,9500.0,480231.89734342514,35000.0,445231.89734342514
110,Groundnut,45.641257308649976,10519.0,480100.3856296891,42000.0,438100.3856296891
111,Groundnut,45.432864271499966,10519.0,477908.2992719081,42000.0,435908.2992719081
112,Groundnut,52.69913045700003,9000.0,474292.1741130003,42000.0,432292.1741130003
113,Groundnut,45.055252956749946,10519.0,473936.2058520527,42000.0,431936.2058520527
114,Turmeric,42.60461342480007,11000.0,468650.7476728008,42000.0,426650.7476728008
115,Rice,47.99216029795,9500.0,455925.522830525,35000.0,420925.522830525
116,Turmeric,42.07697998805007,11000.0,462846.7798685508,42000.0,420846.7798685508
117,Rice,46.72667466220004,9500.0,443903.4092909004,35000.0,408903.4092909004
118,Groundnut,52.69913045700003,8500.0,447942.6088845003,42000.0,405942.6088845003
119,Groundnut,52.69913045700003,8500.0,447942.6088845003,42000.0,405942.6088845003
120,Groundnut,52.69913045700003,8500.0,447942.6088845003,42000.0,405942.6088845003
121,Groundnut,52.69913045700003,8500.0,447942.6088845003,42000.0,405942.6088845003
122,Groundnut,45.641257308649976,9800.0,447284.3216247698,42000.0,405284.3216247698
123,Groundnut,45.432864271499966,9800.0,445242.0698606997,42000.0,403242.0698606997
124,Groundnut,45.055252956749946,9800.0,441541.4789761495,42000.0,399541.4789761495
125,Groundnut,41.67568645859998,10519.0,438386.5458580132,42000.0,396386.5458580132
126,Groundnut,45.641257308649976,9500.0,433591.9444321748,42000.0,391591.9444321748
127,Groundnut,45.432864271499966,9500.0,431612.21057924966,42000.0,389612.21057924966
128,Turmeric,39.232454139550015,11000.0,431556.99553505017,42000.0,389556.99553505017
129,Groundnut,45.055252956749946,9500.0,428024.9030891245,42000.0,386024.9030891245
130,Groundnut,45.641257308649976,9375.0,427886.7872685935,42000.0,385886.7872685935
131,Groundnut,45.432864271499966,9375.0,425933.1025453122,42000.0,383933.1025453122
132,Groundnut,45.055252956749946,9375.0,422392.99646953074,42000.0,380392.99646953074
133,Groundnut,52.69913045700003,8000.0,421593.0436560002,42000.0,379593.0436560002
134,Groundnut,52.69913045700003,8000.0,421593.0436560002,42000.0,379593.0436560002
135,Groundnut,52.69913045700003,8000.0,421593.0436560002,42000.0,379593.0436560002
136,Groundnut,52.69913045700003,8000.0,421593.0436560002,42000.0,379593.0436560002
137,Groundnut,52.69913045700003,7900.0,416323.1306103002,42000.0,374323.1306103002
138,Groundnut,45.641257308649976,9000.0,410771.3157778498,42000.0,368771.3157778498
139,Cotton,51.65820853569998,7925.0,409391.3026454224,42000.0,367391.3026454224
140,Groundnut,45.432864271499966,9000.0,408895.7784434997,42000.0,366895.7784434997
141,Groundnut,41.67568645859998,9800.0,408421.72729427984,42000.0,366421.72729427984
142,Groundnut,52.69913045700003,7750.0,408418.2610417503,42000.0,366418.2610417503
143,Cotton,51.65820853569998,7900.0,408099.8474320298,42000.0,366099.8474320298
144,Cotton,51.65820853569998,7900.0,408099.8474320298,42000.0,366099.8474320298
145,Groundnut,52.69913045700003,7700.0,405783.3045189002,42000.0,363783.3045189002
146,Cotton,51.65820853569998,7850.0,405516.9370052448,42000.0,363516.9370052448
147,Cotton,51.65820853569998,7850.0,405516.9370052448,42000.0,363516.9370052448
148,Cotton,51.65820853569998,7850.0,405516.9370052448,42000.0,363516.9370052448
149,Cotton,51.65820853569998,7850.0,405516.9370052448,42000.0,363516.9370052448
150,Groundnut,45.055252956749946,9000.0,405497.2766107496,42000.0,363497.2766107496
151,Cotton,51.65820853569998,7825.0,404225.48179185233,42000.0,362225.48179185233
152,Cotton,51.65820853569998,7810.0,403450.6086638168,42000.0,361450.6086638168
153,Cotton,51.65820853569998,7800.0,402934.02657845983,42000.0,360934.02657845983
154,Cotton,51.65820853569998,7800.0,402934.02657845983,42000.0,360934.02657845983
155,Cotton,51.65820853569998,7750.0,400351.1161516748,42000.0,358351.1161516748
156,Cotton,51.65820853569998,7750.0,400351.1161516748,42000.0,358351.1161516748
157,Cotton,51.65820853569998,7700.0,397768.2057248898,42000.0,355768.2057248898
158,Groundnut,37.70547306270009,10519.0,396623.8711465422,42000.0,354623.8711465422
159,Groundnut,41.67568645859998,9500.0,395919.0213566999,42000.0,353919.0213566999
160,Groundnut,52.69913045700003,7500.0,395243.4784275002,42000.0,353243.4784275002
161,Groundnut,52.69913045700003,7500.0,395243.4784275002,42000.0,353243.4784275002
162,Groundnut,52.69913045700003,7500.0,395243.4784275002,42000.0,353243.4784275002
163,Cotton,51.65820853569998,7650.0,395185.2952981048,42000.0,353185.2952981048
164,Cotton,51.65820853569998,7600.0,392602.3848713198,42000.0,350602.3848713198
165,Cotton,51.65820853569998,7600.0,392602.3848713198,42000.0,350602.3848713198
166,Groundnut,41.67568645859998,9375.0,390709.5605493749,42000.0,348709.5605493749
167,Cotton,51.65820853569998,7540.0,389502.8923591778,42000.0,347502.8923591778
168,Groundnut,45.641257308649976,8500.0,387950.6871235248,42000.0,345950.6871235248
169,Groundnut,45.641257308649976,8500.0,387950.6871235248,42000.0,345950.6871235248
170,Groundnut,45.641257308649976,8500.0,387950.6871235248,42000.0,345950.6871235248
171,Groundnut,45.641257308649976,8500.0,387950.6871235248,42000.0,345950.6871235248
172,Cotton,51.65820853569998,7500.0,387436.5640177498,42000.0,345436.5640177498
173,Cotton,51.65820853569998,7500.0,387436.5640177498,42000.0,345436.5640177498
174,Groundnut,45.432864271499966,8500.0,386179.3463077497,42000.0,344179.3463077497
175,Groundnut,45.432864271499966,8500.0,386179.3463077497,42000.0,344179.3463077497
176,Groundnut,45.432864271499966,8500.0,386179.3463077497,42000.0,344179.3463077497
177,Groundnut,45.432864271499966,8500.0,386179.3463077497,42000.0,344179.3463077497
178,Cotton,51.65820853569998,7469.0,385835.1595531432,42000.0,343835.1595531432
179,Turmeric,35.03830299229999,11000.0,385421.3329152999,42000.0,343421.3329152999
180,Rice,39.695091900600026,9500.0,377103.3730557003,35000.0,342103.3730557003
181,Groundnut,45.055252956749946,8500.0,382969.65013237455,42000.0,340969.65013237455
182,Groundnut,45.055252956749946,8500.0,382969.65013237455,42000.0,340969.65013237455
183,Groundnut,45.055252956749946,8500.0,382969.65013237455,42000.0,340969.65013237455
184,Groundnut,45.055252956749946,8500.0,382969.65013237455,42000.0,340969.65013237455
185,Cotton,51.65820853569998,7400.0,382270.7431641799,42000.0,340270.7431641799
186,Cotton,51.65820853569998,7400.0,382270.7431641799,42000.0,340270.7431641799
187,Groundnut,52.69913045700003,7250.0,382068.6958132502,42000.0,340068.6958132502
188,Cotton,51.65820853569998,7380.0,381237.5789934658,42000.0,339237.5789934658
189,Cotton,51.65820853569998,7350.0,379687.8327373949,42000.0,337687.8327373949
190,Cotton,51.65820853569998,7350.0,379687.8327373949,42000.0,337687.8327373949
191,Groundnut,36.09143116525004,10519.0,379645.7644272652,42000.0,337645.7644272652
192,Groundnut,52.69913045700003,7180.0,378379.75668126025,42000.0,336379.75668126025
193,Groundnut,52.69913045700003,7150.0,376798.7827675502,42000.0,334798.7827675502
194,Groundnut,41.67568645859998,9000.0,375081.1781273999,42000.0,333081.1781273999
195,Cotton,51.65820853569998,7250.0,374522.0118838248,42000.0,332522.0118838248
196,Cotton,51.65820853569998,7250.0,374522.0118838248,42000.0,332522.0118838248
197,Groundnut,35.21112055024996,10519.0,370385.7770680793,42000.0,328385.7770680793
198,Groundnut,37.70547306270009,9800.0,369513.6360144608,42000.0,327513.6360144608
199,Groundnut,52.69913045700003,7000.0,368893.9131990002,42000.0,326893.9131990002
200,Groundnut,52.69913045700003,7000.0,368893.9131990002,42000.0,326893.9131990002
201,Groundnut,52.69913045700003,7000.0,368893.9131990002,42000.0,326893.9131990002
202,Groundnut,52.69913045700003,7000.0,368893.9131990002,42000.0,326893.9131990002
203,Cotton,51.65820853569998,7127.0,368168.05223393376,42000.0,326168.05223393376
204,Cotton,51.65820853569998,7125.0,368064.7358168623,42000.0,326064.7358168623
205,Cotton,51.65820853569998,7115.0,367548.1537315053,42000.0,325548.1537315053
206,Cotton,51.65820853569998,7110.0,367289.86268882686,42000.0,325289.86268882686
207,Groundnut,45.641257308649976,8000.0,365130.0584691998,42000.0,323130.0584691998
208,Groundnut,45.641257308649976,8000.0,365130.0584691998,42000.0,323130.0584691998
209,Groundnut,45.641257308649976,8000.0,365130.0584691998,42000.0,323130.0584691998
210,Groundnut,45.641257308649976,8000.0,365130.0584691998,42000.0,323130.0584691998
211,Cotton,51.65820853569998,7050.0,364190.3701766848,42000.0,322190.3701766848
212,Groundnut,45.432864271499966,8000.0,363462.9141719997,42000.0,321462.9141719997
213,Groundnut,45.432864271499966,8000.0,363462.9141719997,42000.0,321462.9141719997
214,Groundnut,45.432864271499966,8000.0,363462.9141719997,42000.0,321462.9141719997
215,Groundnut,45.432864271499966,8000.0,363462.9141719997,42000.0,321462.9141719997
216,Cotton,51.65820853569998,7025.0,362898.9149632924,42000.0,320898.9149632924
217,Groundnut,34.41275873429996,10519.0,361987.8091261013,42000.0,319987.8091261013
218,Groundnut,52.69913045700003,6865.0,361779.5305873052,42000.0,319779.5305873052
219,Turmeric,32.849837029849986,11000.0,361348.2073283499,42000.0,319348.2073283499
220,Coconut,46.94847371005014,7750.0,363850.67125288857,45000.0,318850.67125288857
221,Coconut,46.94847371005014,7750.0,363850.67125288857,45000.0,318850.67125288857
222,Coconut,46.94847371005014,7750.0,363850.67125288857,45000.0,318850.67125288857
223,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
224,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
225,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
226,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
227,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
228,Coconut,46.947117460000136,7750.0,363840.160315001,45000.0,318840.160315001
229,Groundnut,45.641257308649976,7900.0,360565.9327383348,42000.0,318565.9327383348
230,Groundnut,45.055252956749946,8000.0,360442.0236539996,42000.0,318442.0236539996
231,Groundnut,45.055252956749946,8000.0,360442.0236539996,42000.0,318442.0236539996
232,Groundnut,45.055252956749946,8000.0,360442.0236539996,42000.0,318442.0236539996
233,Groundnut,45.055252956749946,8000.0,360442.0236539996,42000.0,318442.0236539996
234,Coconut,46.71582465929994,7750.0,362047.6411095745,45000.0,317047.6411095745
235,Coconut,46.71582465929994,7750.0,362047.6411095745,45000.0,317047.6411095745
236,Coconut,46.71582465929994,7750.0,362047.6411095745,45000.0,317047.6411095745
237,Groundnut,45.432864271499966,7900.0,358919.6277448497,42000.0,316919.6277448497
238,Groundnut,37.70547306270009,9500.0,358201.9940956508,42000.0,316201.9940956508
239,Groundnut,45.055252956749946,7900.0,355936.4983583246,42000.0,313936.4983583246
240,Groundnut,52.69913045700003,6750.0,355719.1305847502,42000.0,313719.1305847502
241,Groundnut,52.69913045700003,6750.0,355719.1305847502,42000.0,313719.1305847502
242,Groundnut,52.69913045700003,6750.0,355719.1305847502,42000.0,313719.1305847502
243,Groundnut,41.67568645859998,8500.0,354243.3348980999,42000.0,312243.3348980999
244,Groundnut,41.67568645859998,8500.0,354243.3348980999,42000.0,312243.3348980999
245,Groundnut,41.67568645859998,8500.0,354243.3348980999,42000.0,312243.3348980999
246,Groundnut,41.67568645859998,8500.0,354243.3348980999,42000.0,312243.3348980999
247,Coconut,46.02966645985,7750.0,356729.9150638375,45000.0,311729.9150638375
248,Coconut,46.02966645985,7750.0,356729.9150638375,45000.0,311729.9150638375
249,Coconut,46.02966645985,7750.0,356729.9150638375,45000.0,311729.9150638375
250,Groundnut,45.641257308649976,7750.0,353719.7441420373,42000.0,311719.7441420373
251,Groundnut,36.09143116525004,9800.0,353696.0254194504,42000.0,311696.0254194504
252,Groundnut,37.70547306270009,9375.0,353488.80996281334,42000.0,311488.80996281334
253,Groundnut,52.69913045700003,6705.0,353347.66971418523,42000.0,311347.66971418523
254,Cotton,51.65820853569998,6832.0,352928.88071590225,42000.0,310928.88071590225
255,Cotton,51.65820853569998,6832.0,352928.88071590225,42000.0,310928.88071590225
256,Groundnut,45.432864271499966,7750.0,352104.69810412475,42000.0,310104.69810412475
257,Groundnut,45.641257308649976,7700.0,351437.6812766048,42000.0,309437.6812766048
258,Cotton,51.65820853569998,6800.0,351275.81804275984,42000.0,309275.81804275984
259,Cotton,51.65820853569998,6788.0,350655.91954033147,42000.0,308655.91954033147
260,Rice,36.13983885930008,9500.0,343328.4691633508,35000.0,308328.4691633508
261,Groundnut,45.432864271499966,7700.0,349833.05489054974,42000.0,307833.05489054974
262,Groundnut,45.055252956749946,7750.0,349178.2104148121,42000.0,307178.2104148121
263,Coconut,46.94847371005014,7500.0,352113.55282537604,45000.0,307113.55282537604
264,Coconut,46.94847371005014,7500.0,352113.55282537604,45000.0,307113.55282537604
265,Coconut,46.947117460000136,7500.0,352103.380950001,45000.0,307103.380950001
266,Coconut,46.947117460000136,7500.0,352103.380950001,45000.0,307103.380950001
267,Coconut,46.947117460000136,7500.0,352103.380950001,45000.0,307103.380950001
268,Coconut,46.947117460000136,7500.0,352103.380950001,45000.0,307103.380950001
269,Groundnut,52.69913045700003,6605.0,348077.7566684852,42000.0,306077.7566684852
270,Coconut,46.71582465929994,7500.0,350368.6849447496,45000.0,305368.6849447496
271,Coconut,46.71582465929994,7500.0,350368.6849447496,45000.0,305368.6849447496
272,Groundnut,45.055252956749946,7700.0,346925.44776697457,42000.0,304925.44776697457
273,Groundnut,32.893132705449965,10519.0,346002.86292862816,42000.0,304002.86292862816
274,Groundnut,35.21112055024996,9800.0,345068.9813924496,42000.0,303068.9813924496
275,Groundnut,52.69913045700003,6525.0,343861.8262319252,42000.0,301861.8262319252
276,Groundnut,36.09143116525004,9500.0,342868.5960698754,42000.0,300868.5960698754
277,Groundnut,52.69913045700003,6500.0,342544.3479705002,42000.0,300544.3479705002
278,Groundnut,52.69913045700003,6500.0,342544.3479705002,42000.0,300544.3479705002
279,Groundnut,52.69913045700003,6500.0,342544.3479705002,42000.0,300544.3479705002
280,Groundnut,52.69913045700003,6500.0,342544.3479705002,42000.0,300544.3479705002
281,Groundnut,52.69913045700003,6500.0,342544.3479705002,42000.0,300544.3479705002
282,Groundnut,45.641257308649976,7500.0,342309.42981487483,42000.0,300309.42981487483
283,Groundnut,45.641257308649976,7500.0,342309.42981487483,42000.0,300309.42981487483
284,Groundnut,45.641257308649976,7500.0,342309.42981487483,42000.0,300309.42981487483
285,Coconut,46.02966645985,7500.0,345222.498448875,45000.0,300222.498448875
286,Coconut,46.02966645985,7500.0,345222.498448875,45000.0,300222.498448875
287,Coconut,44.52657624894999,7750.0,345080.96592936246,45000.0,300080.96592936246
288,Coconut,44.52657624894999,7750.0,345080.96592936246,45000.0,300080.96592936246
289,Coconut,44.52657624894999,7750.0,345080.96592936246,45000.0,300080.96592936246
290,Rice,35.149150354499895,9500.0,333916.928367749,35000.0,298916.928367749
291,Groundnut,45.432864271499966,7500.0,340746.48203624977,42000.0,298746.48203624977
292,Groundnut,45.432864271499966,7500.0,340746.48203624977,42000.0,298746.48203624977
293,Groundnut,45.432864271499966,7500.0,340746.48203624977,42000.0,298746.48203624977
294,Groundnut,52.69913045700003,6455.0,340172.8870999352,42000.0,298172.8870999352
295,Groundnut,52.69913045700003,6450.0,339909.3914476502,42000.0,297909.3914476502
296,Groundnut,37.70547306270009,9000.0,339349.2575643008,42000.0,297349.2575643008
297,Rice,34.93731452734988,9500.0,331904.4880098239,35000.0,296904.4880098239
298,Groundnut,36.09143116525004,9375.0,338357.16717421915,42000.0,296357.16717421915
299,Groundnut,45.055252956749946,7500.0,337914.3971756246,42000.0,295914.3971756246
300,Groundnut,45.055252956749946,7500.0,337914.3971756246,42000.0,295914.3971756246
301,Groundnut,45.055252956749946,7500.0,337914.3971756246,42000.0,295914.3971756246
302,Coconut,46.94847371005014,7250.0,340376.4343978635,45000.0,295376.4343978635
303,Coconut,46.947117460000136,7250.0,340366.601585001,45000.0,295366.601585001
304,Coconut,46.947117460000136,7250.0,340366.601585001,45000.0,295366.601585001
305,Groundnut,34.41275873429996,9800.0,337245.0355961396,42000.0,295245.0355961396
306,Coconut,46.71582465929994,7250.0,338689.72877992457,45000.0,293689.72877992457
307,Coconut,46.94847371005014,7200.0,338029.01071236096,45000.0,293029.01071236096
308,Coconut,46.947117460000136,7200.0,338019.245712001,45000.0,293019.245712001
309,Coconut,46.947117460000136,7200.0,338019.245712001,45000.0,293019.245712001
310,Groundnut,52.69913045700003,6350.0,334639.4784019502,42000.0,292639.4784019502
311,Groundnut,35.21112055024996,9500.0,334505.6452273746,42000.0,292505.6452273746
312,Groundnut,41.67568645859998,8000.0,333405.4916687999,42000.0,291405.4916687999
313,Groundnut,41.67568645859998,8000.0,333405.4916687999,42000.0,291405.4916687999
314,Groundnut,41.67568645859998,8000.0,333405.4916687999,42000.0,291405.4916687999
315,Groundnut,41.67568645859998,8000.0,333405.4916687999,42000.0,291405.4916687999
316,Coconut,46.71582465929994,7200.0,336353.93754695955,45000.0,291353.93754695955
317,Cotton,42.06190474549993,7925.0,333340.59510808694,42000.0,291340.59510808694
318,Mustard,47.53494753700001,7000.0,332744.63275900006,42000.0,290744.63275900006
319,Groundnut,52.69913045700003,6310.0,332531.5131836702,42000.0,290531.5131836702
320,Cotton,41.94359801064998,7925.0,332403.01423440105,42000.0,290403.01423440105
321,Cotton,42.06190474549993,7900.0,332289.04748944944,42000.0,290289.04748944944
322,Cotton,42.06190474549993,7900.0,332289.04748944944,42000.0,290289.04748944944
323,Cotton,41.94359801064998,7900.0,331354.4242841348,42000.0,289354.4242841348
324,Cotton,41.94359801064998,7900.0,331354.4242841348,42000.0,289354.4242841348
325,Coconut,44.52657624894999,7500.0,333949.32186712493,45000.0,288949.32186712493
326,Coconut,44.52657624894999,7500.0,333949.32186712493,45000.0,288949.32186712493
327,Groundnut,45.641257308649976,7250.0,330899.1154877123,42000.0,288899.1154877123
328,Coconut,46.02966645985,7250.0,333715.08183391247,45000.0,288715.08183391247
329,Coconut,46.94847371005014,7100.0,333334.163341356,45000.0,288334.163341356
330,Coconut,46.947117460000136,7100.0,333324.53396600095,45000.0,288324.53396600095
331,Coconut,46.947117460000136,7100.0,333324.53396600095,45000.0,288324.53396600095
332,Cotton,42.06190474549993,7850.0,330185.95225217444,42000.0,288185.95225217444
333,Cotton,42.06190474549993,7850.0,330185.95225217444,42000.0,288185.95225217444
334,Cotton,42.06190474549993,7850.0,330185.95225217444,42000.0,288185.95225217444
335,Cotton,42.06190474549993,7850.0,330185.95225217444,42000.0,288185.95225217444
336,Groundnut,35.21112055024996,9375.0,330104.2551585933,42000.0,288104.2551585933
337,Groundnut,45.432864271499966,7250.0,329388.26596837473,42000.0,287388.26596837473
338,Groundnut,52.69913045700003,6250.0,329369.5653562502,42000.0,287369.5653562502
339,Groundnut,52.69913045700003,6250.0,329369.5653562502,42000.0,287369.5653562502
340,Groundnut,52.69913045700003,6250.0,329369.5653562502,42000.0,287369.5653562502
341,Groundnut,52.69913045700003,6250.0,329369.5653562502,42000.0,287369.5653562502
342,Groundnut,52.69913045700003,6250.0,329369.5653562502,42000.0,287369.5653562502
343,Cotton,41.94359801064998,7850.0,329257.24438360234,42000.0,287257.24438360234
344,Cotton,41.94359801064998,7850.0,329257.24438360234,42000.0,287257.24438360234
345,Cotton,41.94359801064998,7850.0,329257.24438360234,42000.0,287257.24438360234
346,Cotton,41.94359801064998,7850.0,329257.24438360234,42000.0,287257.24438360234
347,Groundnut,41.67568645859998,7900.0,329237.9230229399,42000.0,287237.9230229399
348,Cotton,42.06190474549993,7825.0,329134.40463353693,42000.0,287134.40463353693
349,Coconut,46.71582465929994,7100.0,331682.3550810296,45000.0,286682.3550810296
350,Cotton,42.06190474549993,7810.0,328503.47606235446,42000.0,286503.47606235446
351,Coconut,46.02966645985,7200.0,331413.59851092,45000.0,286413.59851092
352,Cotton,41.94359801064998,7825.0,328208.6544333361,42000.0,286208.6544333361
353,Cotton,42.06190474549993,7800.0,328082.85701489943,42000.0,286082.85701489943
354,Cotton,42.06190474549993,7800.0,328082.85701489943,42000.0,286082.85701489943
355,Groundnut,52.69913045700003,6225.0,328052.0870948252,42000.0,286052.0870948252
356,Groundnut,52.69913045700003,6225.0,328052.0870948252,42000.0,286052.0870948252
357,Groundnut,45.641257308649976,7180.0,327704.22747610684,42000.0,285704.22747610684
358,Coconut,42.6627235234001,7750.0,330636.1073063508,45000.0,285636.1073063508
359,Coconut,42.6627235234001,7750.0,330636.1073063508,45000.0,285636.1073063508
